Track Id,Song Name,Artist Name,Artist Familiarity,Artist Hottness,Loudness,Tempo
TRBFYKT128F428AFF7,Like I Never Loved Before,Phil Vassar,0.704994472,0.504855154,-8.387,131.458
TRBFYJT128F9346CA4,Sudenkorento -Life On Mars-,Hector,0.588726635,0.368550448,-6.752,120.833
TRBFYPH12903CF00EA,Titan,The Bongo Man,0.366884725,0.216630259,-7.596,85.915
TRBFYZQ128F932CC82,Dying Under A Binary Star,Crematorium,0.548674175,0.305093197,-5.428,84.913
TRBFYXK128F92F2B56,Inti Guauqui,Jorge Alfano,0.294677922,0.264351373,-24.991,32.239
TRBFYIZ128EF34C3C7,Fear Factor (Shiny Happy Jihad),Joe Rogan,0.510993042,0.379222861,-9.689,58.165
TRBFYFA128F14A0E53,Dancing With Tears In My Eyes 2004 (Nova Mix (Club Version)),Novaspace,0.688040857,0.372307463,-7.915,139.991
TRBFYQS128F92E83A0,Show Some Love Where Is The Love feat. MackaB,Carroll Thompson,0.396817844,0.297404803,-8.091,171.991
TRBFYQM12903CA9186,I Don't Love You Anymore,George Jones,0.730265183,0.463673869,-11.341,134.132
TRBELIO128F428F322,Playboy Theme,Bob Wills,0.498834975,0.379960767,-9.282,130.752
TRBELYI128F147E20B,Java Sparrow,Terry Callier,0.706827671,0.416173065,-12.93,118.606
TRBELAZ128F422B87F,Girls,Ayo,0.522590185,0.390641236,-9.932,208.832
TRBELXO128F427CAFA,La Saint-Jean d'été,Jean Segurel,0.330992398,0.15726743,-9.815,105.395
TRBELDP128F427EDD0,Thanks God I'm A Country Boy,Mr. Blue,0.501619898,0.222516975,-4.123,133.898
TRBELVP128F93263B8,Around The World,Parallel Sound,0.389179333,0,-10.252,130.011
TRBELUA12903CB0371,Fritzy & Helen Hanft (Album),Mark Lowry,0.493926145,0.319626776,-16.174,138.489
TRBEBEZ128E0792F08,Let Him Fly,Patty Griffin,0.716101705,0.514523378,-9.316,111.829
TRBEBFU128F14971BD,Roadhouse Blues (Live In Detroit) (LP Version),The Doors,0.876829878,0.584116573,-9.053,131.013
TRBEBYV128F14A0B65,Marrakech,ATB,0.790695939,0.508177085,-6.4,132.998
TRBEBVZ128F425A660,The Bottom Line,Rick Astley,0.754917645,0.507464243,-14.989,174.059
TRBEBWG128F93214A4,Outside,Mariah Carey,0.934935267,0.787005469,-8.204,109.253
TRBEBTR128F932CD6B,The Cat Came Back,Laurie Berkner,0.558481253,0.37632596,-10.62,139.628
TRBEBAS128F92EAC23,People Never Give Up,Curtis Mayfield,0.786921231,0.495306693,-10.347,106.507
TRBEBUU128F92C945D,Hiroshima,Utopia,0.543936552,0.430300279,-20.101,106.307
TRBEBNV128F423783D,Going Down,The Germs,0.460701983,0.40439264,-8.889,115.763
TRBEBWN128F933D21F,It'll All Come Around (Album Version),Back Door Slam,0.55454855,0.411545814,-5.564,123.382
TRBEIVC128F9320E95,It Doesn't Matter Where_ Just Drive,Snow Patrol,0.818319359,0.667294596,-10.786,186.44
TRBEIAM12903CF4476,Don't Take Your Love Away From Me (Album Version),Randy Travis,0.78787777,0.543225521,-8.504,112.613
TRBEIKX12903CCAAE5,the tales of King Solitude 1:3,Clockwise,0.464715083,0.284234467,-8.45,88.132
TRBEIKK128F14628D6,Run,Lighthouse Family,0.663229688,0.402167048,-8.077,153.474
TRBEIBI12903CC4C7B,Losing True (Album Version),The Roches,0.573612399,0.372251208,-12.512,147.087
TRBEIYU128F92E88A9,The Golden Rocket,Johnny Horton,0.610427725,0.438168226,-15.419,226.146
TRBEIBI12903CBD2B6,Love Happens Just Like That (LP Version),Bryan White,0.598726841,0.426892681,-5.797,107.669
TRBEISL128F931B107,The Same Old Innocence,Architecture In Helsinki,0.807876868,0.505181616,-5.508,126.294
TRBEIRT128F42A6680,Teenage Queen (Album Version),Aiden,0.773491324,0.500459151,-5.653,163.604
TRBEISX128F9322F51,S*B*Y,An Cafe,0.455371855,0.3138666,-4.329,131.059
TRBESDU128F92F3CE9,People = Sh*t (live) (Album Version),Slipknot,0.928936926,0.598555412,-3.398,100.482
TRBESAQ12903CD9497,Wild Ride (From the album Steel And Fire),Mick Clarke,0.457871326,0.299994748,-8.291,84.736
TRBESGH128E0788912,New Morning (Live),Nick Cave & The Bad Seeds,0.681581305,0.479407676,-10.319,70.759
TRBESXG128F4243BFB,Birak Yakami,Ebru Yasar,0.43287792,0.300531058,-9.183,130.023
TRBESWC128EF34B859,Svedomi,Krystof,0.508636229,0.372119119,-6.611,88.024
TRBESVW128F92F6960,It's Alright Bruv,Cockney Rejects,0.608824805,0.428650989,-2.818,163.393
TRBESDU128F4277813,Sea_ Subsurface,Aisha Duo,0.638073376,0.417967347,-21.339,132.888
TRBESWH128F14722F5,De Lai Bu Yi,Justin,0.782555689,0.335368578,-11.132,99.914
TRBESBZ12903CA0A95,Les Fleurs,Minnie Riperton,0.652860466,0.38355747,-10.321,151.752
TRBESEX128F147BB13,Como Olvidar (Merengue Versión),Olga Tañón,0.576164587,0.43929204,-5.852,129.962
TRBEKNV128F9326A8A,Never Again (Album Version),Killswitch Engage,0.887867129,0.596350338,-3.11,149.998
TRBEKGF12903CBE1C6,My Man's Gone Now,Rhian Lois,0.259632927,0,-17.493,88.04
TRBEKMX128F92D7B75,Sweet Child O' Mine,Guns N' Roses,0.844085061,0.71366982,-3.891,134.188
TRBEKDE128F92E7486,Master_ Faster_ Sweet Desaster,Nightfall,0.543061143,0.353364767,-5.922,101.994
TRBEKJN128F42891EE,"Silent Night (Featuring Geoffrey Jones_ Terrence ""T-Bone"" Frierson_ Billy Steele)",Sounds Of Blackness,0.538104748,0.370566684,-6.171,152.017
TRBEKGR128F425DA44,Price I Pay,Jane's Addiction,0.711893841,0.535163042,-5.234,138.657
TRBEKLP128F92FB2BD,Earth Child (World),Sharon Burch,0.438784795,0.301947213,-12.62,128.578
TRBEWTR12903CBF252,Reunited,Louisa Mark feat. Kevin Henry,0.330647052,0.273269209,-16.359,151.728
TRBEWHE128F425E528,Nocturne For Piano No. 8 In D Flat Major_ Op. 84 No. 8 (also in Huit pièces brèves_ Op. 84/8),David Jalbert,0.505237311,0.313119744,-30.925,44.407
TRBEWCS128F428BA34,Bath Of Least Resistance,NOFX,0.666652799,0.554291489,-4.926,198.201
TRBEWTY12903CB4779,I Swear the Visine is for my Allergies,Salt The Wound,0.642030477,0.445222198,-8.452,179.629
TRBEMTF128F42660CA,Superstar,For Squirrels,0.472770274,0.349457929,-4.737,162.909
TRBEMJC128F14A6E0D,The World In My Hands (We Are One),SNAP!,0.71881021,0.463900095,-10.1,118.175
TRBEMDL128F424ABD6,Pleasure Zone Mix,Joy Kitikonti,0.559827532,0.367744742,-7.55,130.103
TRBEMAH128F424215B,Love Oh Love (Live in Chicago),Leroy Huston,0.786921231,0.495306693,-10.073,113.837
TRBEMBM128F9324F2B,Four Days Late (Studio Track w/o Background Vocals),Karen Peck And New River,0.325700771,0.373832894,-12.266,153.909
TRBEMTB128F14ACBDF,We're Out Of Gas,Alan Silvestri,0.629301806,0.450779891,-17.944,82.556
TRBEMRD128F426DEC7,I Just Love Old People (Rocky Mountain Homecoming Version),Jake Hess,0.374553436,0.327543813,-24.385,138.257
TRBEMMZ128F145C514,MONDAY_ MONDAY,Bobby Broom,0.53206957,0.3078629,-15.466,137.51
TRBEHHY12903CF3AE8,Goodbye Broadway_ Hello France,Billy Murray,0.430615963,0.322549965,-17.59,115.771
TRBEHHL128F92E90F5,Wie ein Eisbär sein,Geier Sturzflug,0.535492536,0.443116874,-6.574,120.985
TRBEHFA128F145B3DA,Sister Seagull (Live),Be Bop Deluxe,0.537160563,0.382843062,-13.035,121.615
TRBEHGH128E078DEDE,Act Won (Things Fall Apart),The Roots,0.862795414,0.600282491,-16.453,85.875
TRBEHTC128F42150EB,Te Quiero Mamma,Sergio Dalma,0.540032834,0.35697026,-11.102,80.039
TRBEHVM128F93506BD,Skymning,Groupa Med Lena Willemark,0.421056165,0.295967984,-12.147,168.989
TRBEHNT128E0792546,Down In The Jungle,Monster Magnet,0.687294463,0.517170481,-6.724,89.296
TRBEHDI128F930D7C2,Alpha River,Eclier,0.436894718,0.363466886,-5.815,84.639
TRBEHBS128F4233471,Mientras me quieras,Tranzas,0.56573878,0.36950575,-7.754,112.051
TRBEHEY128F92C2852,Salamanders In The Sun,Steve Vai,0.645720023,0.543954417,-7.34,157.996
TRBEHAS128F933A549,So Nice - Original,Leroy Hutson,0.530355668,0.397179043,-15.969,89.88
TRBEHKV128F92F93DF,Exit People,Fergie,0.873627174,0.560205546,-10.441,126.966
TRBEONB128EF3405E6,Dekh Le,Sunidhi Chauhan / Anu Malik / Jatin Sharma,0.508495913,0.405767033,-9.63,127.98
TRBEODT128F424AE26,Too Tight Blues No. 2,Blind Blake,0.521672995,0.351345077,-19.809,104.001
TRBEOCF128F426BFDC,Splendido Sundance,Al Di Meola,0.643016666,0.461517204,-13.739,209.581
TRBEOMZ12903CBCD33,You Saved My Life,Kieran,0.577532747,0.327421705,-6.585,155.757
TRBEOYQ128F42955C3,Don't Look Back (Radio Edit),Antigone Rising,0.583107636,0.343963911,-5.098,123.944
TRBEORW128F42A3A56,If You Leave Me Now,Brazilian Tropical Orchestra,0.378013152,0.339408486,-15.479,99.397
TRBEOSC128F426AB23,War?,System of a Down,0.909957523,0.609262136,-4.173,196.201
TRBEORE128F92E8476,Prends-Moi La Main,Princess Lover,0.569131586,0.399492787,-8.436,166.029
TRBEOUT12903CD5981,Oceans,Vex'd,0.58543401,0.375367267,-11.596,117.007
TRBEOUP12903CF652E,So Many Roads,Joe Bonamassa,0.675919557,0.511054354,-8.265,66.366
TRBEOOD128E0795C84,El Oro De La Gallina De Los Huevos,Seguridad Social,0.5623863,0.390361005,-6.668,169.663
TRBEOIU128F4296D36,Madeleine,Marcel Mouloudji,0.325219143,0.270099982,-15.788,108.333
TRBEONX128E0788D2B,New Born Soul,The Blind Boys Of Alabama,0.626208343,0.424271114,-10.844,86.366
TRBEFAS128F4262569,Superscout,Sensations,0.439100389,0.243238448,-8.645,183.513
TRBEFDI12903CCF154,Le Fiacre,Gisele MacKenzie,0.38228069,0.318020647,-13.427,91.517
TRBEFFA128F930F017,No Volveras A Mi,KALIMBA,0.697887822,0.435144672,-5.637,133.994
TRBEFKV128F930114A,Another Land (World),Davol,0.419083777,0.344968846,-17.793,151.997
TRBEFWM128F428EFA8,Ke T' Oniro Egine Efialtis,Despina Vandi,0.632559542,0.41168896,-5.539,120.212
TRBEFUY12903C98485,Song Of Australia - Canto 6 (2009 Digital Remaster),Dame Edna Everage with Carl Davis conducting the London Symphony Orchestra and The New Antipodean Singers,0.297376919,0,-16.708,134.828
TRBEFQB128F932138A,Please Heart_ You're Killing Me,Eleanor McEvoy,0.552742314,0.344592817,-7.625,150.061
TRBEFFG128E0793C24,Black Celebration,Monster Magnet,0.687294463,0.517170481,-6.076,61.593
TRBEFQY128F932EE3F,Meeting Daisy,Alexandre Desplat,0.609816403,0.560380805,-23.465,244.268
TRBEFJE128F932139E,Sophie,Eleanor McEvoy,0.552742314,0.344592817,-13.63,100.02
TRBEERY128F4231A2E,Eyes Of A Stranger (Album Version),P.O.D.,0.859873312,0.533085375,-6.137,143.881
TRBEEDK128F424D995,Thriller,Fall Out Boy,0.93796475,0.566622888,-1.217,178.518
TRBEELS128F42B63A8,Sent By Angels,Arc Angels,0.588932086,0.349366361,-10.634,167.753
TRBEEWC128F9344A22,Qing Yi Shi,Leon Lai,0.501144996,0.230130794,-7.762,103.995
TRBEEEP128F426C17D,The Plot To Bomb The Panhandle (Album Version),A Day To Remember,0.830236217,0.569239954,-4.301,100.013
TRBEEAF128F92E6382,El troyano,Alfredo Gutiérrez,0.378130134,0.27925576,-5.394,187.874
TRBEEJH128F92FAC0D,1000 Of Years Ago,Namatjira,0.437344985,0.385210178,-8.933,128.991
TRBEEWS12903CD0B60,Getto Boys,Jack Orsen feat. Fumanschu_ Justus,0.491991164,0.234625314,-3.275,100.078
TRBEEQG128F42732AB,Crosses of crossed colors 3,Henri Pousseur,0.38090588,0.257515403,-20.226,92.341
TRBEEQF128F4283395,Fried Neck Bones And Some Home Fries,Santana,0.818494214,0.627765135,-14.057,84.87
TRBEEMB128F9320082,Wendy,Jesse Malin,0.75504135,0.458592025,-6.281,178.531
TRBEEJS128F9340A8B,Megaton B-Boy 2000 (LP Version),Handsome Boy Modeling School,0.587029626,0.410850787,-6.454,215.349
TRBEXUF128F92DF175,Love Like This,Natasha Bedingfield,0.900967634,0.769674279,-8.652,162.329
TRBEXRS128F4269FAA,1900's Madness #1,Ennio Morricone,0.736440741,0.526846925,-13.491,140.148
TRBEXIO128F9300E56,Corre_ Corre (Keep On Running),Los Salvajes,0.447099383,0.297435416,-5.701,137.049
TRBEXPZ128F42302F2,Freed From Desire (Alternate Mix),Flame,0.666564007,0.458646372,-9.073,127.974
TRBEXJN128F42B18D6,After I Made Love To You,BMX Bandits,0.581028983,0.348553028,-10.223,127.434
TRBEXNJ128F92F6DD6,It's The Three Of Us Left,Rustless,0.452922595,0,-11.991,122.089
TRBEXHU128F93390C5,Monologue With the Sky,Havok,0.625634382,0.416871766,-20.519,98.9
TRBEXRY128F14661D0,Intro. (The Plan Album Version),Raze,0.550303379,0.407373149,-20.74,92.403
TRBEXHF128F4266092,Shifter,Timo Maas featuring MC Chikaboo,0.691973119,0.396619566,-7.135,130.026
TRBERHS128F92FF079,Perro Faldero,Los Traileros Del Norte,0.484898305,0.301094091,-8.662,189.682
TRBERIX12903CEF907,Throwdown At The Hoedown (LP Version),Bela Fleck And The Flecktones,0.566532654,0.272364626,-15.001,75.699
TRBERKY128F42290CA,Raccolto,Stefano Battaglia_ Giovanni Maier_ Michele Rabbia,0.434664249,0.416786558,-22.999,37.797
TRBERLZ12903CC4747,I Was a Human Bomb for the FBI,Zombina & The Skeletones,0.603602148,0.409484253,-7.336,190.035
TRBERJV128F1458463,I Can't Wait Until Tomorrow (Live),Gary Moore,0.761362238,0.467110649,-13.026,112.47
TRBERHG128F933AC46,Common sense,Winston McAnuff_ The Bazbaz Orchestra,0.413026885,0.27826354,-7.983,135.706
TRBEROX128F4270745,Im Club,Massive Töne,0.583841122,0.371878155,-5.839,97.054
TRBERGT128F42A009F,Sweet To Mama,Frank Stokes,0.428252654,0.351023682,-16.748,149.056
TRBERUM128F148AC93,Baiao Malandro,Egberto Gismonti,0.558758556,0.397620535,-9.2,154.084
TRBERCZ128E0787D93,Expolodera (som dynamit),Caramell,0.517713211,0.39569983,-5.426,137.954
TRBERJE128F425F098,Wisdom,Cedric Myton,0.361051023,0.176392342,-7.269,132.084
TRBETVK128F4288B49,Hesitation Blues,Hot Tuna,0.567278871,0.405178359,-13.562,134.616
TRBETHV128F429722F,Hasta Los Huesos,Andy & Lucas,0.53813774,0.400387757,-7.042,93.355
TRBETRA128F9327DC6,Cumberland Gap,Danny Barnes,0.474983458,0.435252324,-13.579,189.782
TRBETSW12903CA6A6B,Mood Indigo,The Knightsbridge Strings,0.121187298,0,-16.271,74.153
TRBEPKI128F9353F14,Where Are You,Abbott & Chambers,0.421234589,0.218936415,-6.158,135.993
TRBEPQG128F42547F6,Maria Betania,Quinteto Violado,0.442818538,0.320520135,-22.152,139.806
TRBEPWY12903CB1CBE,Love_ Respect & Loyalty (feat. Sophie & Cait La Lee),Proficy,0.347235525,0.227625276,-5.555,111.116
TRBEPMK128F92D61AE,Con el chacacha del tren (Cancíon por Rumba),Triana Pura,0.322476082,0.25474644,-7.014,150.418
TRBEPTI128F4266340,Master Mantrol (Dub / Instrumental Reggae Music),Mikey Dread,0.58568315,0.360445766,-18.679,141.148
TRBEPVA128F932C6FE,Old Woman From Wexford,Tommy Makem;The Clancy Brothers,0.504218756,0.365747307,-14.43,120.988
TRBEPAL128F932C21B,She's My Woman,Crusaders,0.597287178,0.367496996,-9.31,98.293
TRBEPTD12903CDFD52,"Inrtoduction ""Hing Hye Srder",Karnig Sarkissian,0.473145942,0.303861893,-14.369,67.886
TRBEPAA128F4263E2E,Am I Losing You,The Cate Brothers,0.29143326,0.190346162,-8.875,167.871
TRBEUQH128F93152E8,Meteorito,Chacho,0.460961293,0.166172903,-9.66,102.572
TRBEUVP128F427831E,Somebody Stop Me,Emilio,0.576044173,0.360829937,-9.618,94.895
TRBEUMG128F422305C,Class Act,James Hunter,0.625443262,0.431526919,-7.279,101.664
TRBEUDN128F14860CE,We Are The Reason - Medium key performance track w/o background vocals,Ultimate Tracks,0.104186987,0.557408355,-11.95,129.99
TRBEUWA12903CB5CDE,Mother's Luv,Usher Featuring The Nu Beginning,0.856448924,0.851233891,-10.627,152.879
TRBEUSV128F42A5F43,The Ballad Of St. Anne's Reel,Ronnie Drew,0.522714075,0.385866624,-10.098,117.939
TRBEUOY128F932B2D7,Side By Side,Xmilk,0.4621406,0.32138373,-4.644,197.471
TRBEUKI128F9318306,Monday Morning Blues,Mississippi John Hurt,0.625067009,0.401098465,-23.977,174.23
TRBEQNH12903CB087E,Passion_ Love & Pain (Feat. 25 Kids),Serpentine,0.577773337,0.298448311,-6.165,88.566
TRBEQUV12903CBD17A,Say Something,Tony Tuff,0.496196128,0.331744767,-9.655,149.844
TRBEQNB128F9327242,Kinky Woman,Jimmie Vaughan,0.631662672,0.457072953,-9.483,110.509
TRBEQZJ128F9300B50,N.Y. Electric / Hunter Interlude,Aesop Rock,0.834538586,0.477310881,-10.311,87.618
TRBEQPB128F933D621,In My Arms (Live Auditorio Nacional 08),Aleks Syntek,0.659251521,0.399431544,-5.064,127.969
TRBEQFT128F4238A28,Chi Chi Man,T.O.K.,0.692655873,0.434346306,-8.28,100.002
TRBEQFT128F146BD6D,Moonlight Serenade,Klaus Badelt,0.688003349,0.469340374,-10.297,138.54
TRBEQHL128F4272CBC,At the Fountain (Reprise) (Brian d'Arcy James & Ensemble),Marvin Hamlisch;John Lithgow;Jeffrey Huard,0.492199331,0.344972456,-11.404,118.566
TRBEZTX128F4271207,Run And Tell,The Perrys,0.501337162,0.380679874,-8.392,96.024
TRBEZEM128F92F135A,Burn 'Em Down (LP Version),Sick Of It All,0.690626256,0.42080185,-7.497,96.703
TRBEZYJ12903CAC89F,Klaio Gia Sena (Niagaras),Giorgos Marinis,0.3379485,0,-5.955,100.079
TRBEZGW128F9337413,Tout bizwen (feat. Milca_ Synn'Tya_ Shaolin),Leila Chicot,0.516618213,0.382246363,-6.396,90
TRBEZUP128F9331747,Cuttin' the Tree,John Wesley,0.560557984,0.452789477,-9.113,169.193
TRBEZBD128F92CE0EE,Goor,Plaza,0.513317654,0.277640589,-11.398,125.181
TRBEZEL128E079116D,O Come_ O Come Emmanuel,Margaret Becker,0.541917737,0.404157671,-14.979,148.8
TRBEZHU128F9306C1C,Funny How Time Slips Away,Roy Drusky,0.378347969,0.3065186,-20.106,104.416
TRBEZEI12903CA7445,Angel [2004],Neema,0.523161294,0.355790397,-7.86,162.575
TRBEZOR128F14A4E31,Music By Numbers (2001 Digital Remaster),Penguin Café Orchestra,0.635087811,0.406508249,-15.776,116.933
TRBEZQO128F4287E04,Dont Push Me Away,Jim Jones / Chink Santana,0.802925395,0.528614974,-6.937,122.038
TRBEZFS128F92E40DD,Cuatro Veinte,Gonzalo Rubalcaba,0.534392294,0.345174319,-21.052,62.008
TRBEGAV12903D16172,Mr. Goose,The Charms,0.622567955,0.319927242,-5.601,136.191
TRBEGMG128F92FD7C4,The Line,The Small Knives,0.44208248,0.323320731,-5.896,167.935
TRBEGMU128F9325473,Trapdoor,Chase & Status,0.654594982,0.396356237,-6.492,87.527
TRBEGJR128F4275E2E,The White's Bedroom - Fire Escape,The Plasmatics,0.557875168,0.359324727,-13.399,121.47
TRBEGWL128F423F4F1,Revolution,Superchumbo,0.547228148,0.364787348,-4.28,85.321
TRBEGQC12903CAB228,Plastic People,Four Tet,0.791761696,0.474428173,-9.857,124.043
TRBEGHL128F92F76E8,Would?,Alice In Chains,0.796337059,0.582921576,-7.532,100.404
TRBEGKI12903CBD34C,The Yellow Rose Of Texas,Roy Rogers,0.510367932,0.405080353,-11.947,94.513
TRBEVND128F93429DD,The Kangaroo Theory,Edelweiss,0.490804755,0.372051132,-12.396,173.903
TRBEVII12903CA1A06,John the Revelator,Blind Willie Johnson,0.607326982,0.401144741,-15.855,125.692
TRBEVSH128F92D5CFC,Mélodie d'Amour,Edmundo Ros & His Orchestra,0.448026304,0.323634923,-16.262,161.996
TRBEVJC12903CCE75B,I'll Never Be Able (To Tell It All) (High Key-Studio Track w/o Background Vocals),Karen Peck And New River,0.325700771,0.373832894,-8.335,148.03
TRBEVZN128F9330A0D,Venite Pa' Maracaibo,Guaco,0.565624721,0.399090239,-10.312,169.131
TRBEVTM128F92FE2B2,More,The Crystal Method,0.740796632,0.555741673,-10.851,114.313
TRBEDLE128F933039C,You Know It's True,The Cat's Miaow,0.496593065,0.351449541,-12.645,116.257
TRBEDHB12903CDB820,Girl Nation [Live],D.A.D.,0.50039931,0.433243834,-9.12,152.462
TRBEDBC128F145B134,What To Do,Alias,0.645367956,0.423021922,-10.983,103.77
TRBEDZL128F425A2E7,Change The Way (Highlands Album Version),White Heart,0.477364752,0.337507289,-8.212,132.106
TRBEDRW128F425F424,All Burned Out,Savoy Brown,0.60594723,0.384290228,-11.212,150.95
TRBEDIR128F4250FBD,But Not For Me,Frank Vignola,0.528932162,0.424983928,-9.878,149.689
TRBEDTM128F4255119,Edo Pou Ta Leme,Angela Dimitriou,0.264713987,0,-8.189,90.063
TRBEDVH128F14599C7,Hey Sexy Lady,Shaggy / Brian & Tony Gold,0.772292647,0.542175166,-6.469,101.786
TRBEDXK128F14A7EC0,RAMUKA,Tri Atma,0.283933225,0.256195089,-12.269,110.651
TRBENIG128F92F281E,Empty Bottles,The Hollywood Brats,0.453120083,0.368455091,-20.678,89.483
TRBENBG12903CF94B4,Blues As Blues Can Get,Chris Farlowe,0.543393231,0.338575026,-13.585,106.328
TRBENZA12903CBF40F,Tu Ex Amor,El Tiempo,0.583828078,0,-7.413,97.08
TRBENTT128E0781C26,The Gold It's In The ... (1996 Digital Remaster),Pink Floyd,0.818042044,0.638906377,-9.992,117.634
TRBENZB128F429C5FD,She Spoke 2 Me ( Extended Remix LP Version),Prince,0.831928949,0.594627867,-5.021,120.284
TRBENZL128F1455ECA,Husbands And Wives,Roger Miller,0.65129754,0.417870578,-13.261,112.884
TRBENWE128F424AE09,Bootleg Rum Dum Blues,Blind Blake,0.521672995,0.351345077,-19.819,88.874
TRBENDH128F1467D62,Be Stiff (Live),Devo,0.707839968,0.532445871,-11.951,152.942
TRBENNA12903D0411A,I Wonder Where You Are Tonight,Carl Smith,0.551502069,0.351717751,-13.425,181.018
TRBENOX128F4243501,God Keeps A Candle,The Nelons,0.381481861,0.350213825,-6.564,141.982
TRBENCK128F4232BB2,Gyere velem,Taboo,0.508036616,0.339627561,-6.669,140.001
TRBENHU12903CB6830,Komm Computer,Frl.Menke,0.505009563,0.310065425,-10.685,156.414
TRBEAYH12903CBC75F,All The Lessons,Melanie And The Secret Army,NaN,0,-2.644,110.459
TRBEATE128E078F0D8,Only Lonely,Bon Jovi,0.839297678,0.718891456,-4.621,120.72
TRBEAJB128F4214A06,Show Me The Way,Mix Mob,0.525491918,0.333538924,-7.347,187.284
TRBEAZN128F14858B3,C'est Toujours Le Matin,Cali,0.616884544,0.343844499,-10.893,189.859
TRBEACH128EF341C45,So Not Over You (Motivo-Pop Lectro Mix),Simply Red,0.731590592,0.498563611,-8.589,190.01
TRBEAXM12903CC63F5,Lieder_ Die Uns Ein Leben Lang Begleiten,Maria & Margot Hellwig/Die Garmischer Alpenjäger,0.642907249,0.355899038,-7.753,109.601
TRBEAWP128F422B4D1,Happy Mother's Day,Casiotone For The Painfully Alone,0.665322162,0.394217199,-11.088,72.685
TRBEAMO128F425B75F,Cruz,Christina Aguilera,0.831240277,0.725746082,-5.426,139.629
TRBEAXZ128F424347B,Take a Ride,Frost,0.622079647,0.468032528,-5.464,91.988
TRBEAOU128E0798350,Castillos Y Sueños,Las Niñas,0.498057123,0.281684227,-8.794,112.006
TRBEADA128F1455D45,Yodelling Mad (2002 Digital Remaster),Frank Ifield,0.469895309,0.364817618,-11.441,123.825
TRBEATF128F9309E63,Afonsina y el mar,Triana Pura,0.322476082,0.25474644,-7.742,221.796
TRBEARH128F422A535,Valium,Vincenzo,0.457120797,0.380154465,-15.037,124.05
TRBEJYW128F93018AF,Serenata,Orquesta Romantica de La Habana,0.745625188,0.513065655,-15.137,137.835
TRBEJKS128F426D823,When A Man's In Love,The Chieftains,0.662670206,0.378969801,-19.769,116.044
TRBEJVP128F429D21B,Sanity Fades,Steel Rain,0.018917567,0,-8.045,138.311
TRBEJHM12903CBE801,Gross Throw-up Burp (Sonnerie_ Ringtone),Blingtones,0.021492905,0,-6.53,73.531
TRBEJCS128F4249EA2,La Sitiera,Barbarito Diez,0.409796621,0.266343082,-8.714,119.693
TRBEJKW128F92FCEED,Dirty Old Man,Len Barry,0.514111692,0.34620216,-11.708,112.281
TRBEJFD128F93222D8,Scelxenak,Orthrelm,0.520420053,0.296553691,-4.665,164.216
TRBEJDZ128F92D02F8,Speak Low,Charlie Byrd,0.527339183,0.310556083,-17.722,94.223
TRBEJHQ128F421EFD2,You Don't See Into The Blues Like Me,Lonnie Johnson,0.558904392,0.404827117,-17.876,96.859
TRBECUJ128F14B0BA7,Just As I Am (Arr.)  (Different From Track One),Eden's Bridge,0.467318922,0.346683795,-20.32,120.039
TRBECMV128F427614B,The Way You Do The Things You Do,Jerry Butler,0.589259678,0.389589781,-9.979,124.253
TRBECNX128F92FA80F,God Rest Ye Merry Gentlemen (World),R. Carlos Nakai,0.577276089,0.376939984,-22.404,136.778
TRBECST12903CDC40B,Me Lo Dijo Adela,Tito Rodriguez,0.412867488,0.23869635,-9.315,110.065
TRBECVD128F92F9E21,The Song from Moulin Rogue Where Is Your Heart,Percy Faith & Felicia Sanders,0.566796475,0.388112774,-16.686,83.461
TRBECKU128F428B08A,I'm Hot,Erick Sermon,0.577973753,0.368336782,-6.923,95.932
TRBECBM128F426AA34,She's All I Ever Had,Ricky Martin,0.730959086,0.481426936,-5.676,161.868
TRBECNW128F426BE82,Touch My Body,Mariah Carey,0.934935267,0.787005469,-5.558,129.991
TRBECDN128F4225717,Exception To The Rule,Dann Huff,0.590959002,0.356984154,-13.842,155.815
TRBECRX128F423B50B,Täysikasvuinen mies,Yölintu,0.469491509,0.363341462,-5.766,110.156
TRBECIP128F42515B1,Sensemilla,Mighty Diamonds,0.596834826,0.414609585,-7.268,155.827
TRBECAL128F4270F27,The Way,Saigon Kick,0.52875006,0.400221756,-12.157,58.387
TRBECGH12903CC2304,Dj,Markscheider Kunst,0.541404969,0.446445662,-7.427,152.887
TRBECBY128F148B6F3,You're A Big Boy Now (Album Version),John Sebastian,0.518743959,0.341288723,-23.086,112.4
TRBEYTT12903CA0A8E,Die Zeit,Oesch's die Dritten,0.257251522,0.138461596,-8.079,96.447
TRBEYIB12903CD273F,Soundtracks and Come Backs (radio mix),Goldfish,0.589174876,0.442285782,-9.28,125.04
TRBEYFC128F4286D0A,Half Way Out The Door (Live),Elvin Bishop,0.558475816,0.40788797,-4.775,105.486
TRBEYPA128F933197C,Honey Fingers,Richard Galliano,0.571422802,0.423356106,-15.062,106.153
TRBEYYO12903D0DBB1,Subida y entrada al cante,Varios,0.595651321,0.333929873,-10.458,129.756
TRBEYLQ128F42AA7AF,Den S'Adiko,Natassa Theodoridou,0.344165049,0.303189557,-10.263,116.228
TRBEYOL128F4222488,Where You From,DJ Godfather,0.491256209,0.326208255,-8.521,174.211
TRBEYPF128F92EA5E8,Gloria,Julissa,0.606157335,0.328046266,-8.133,100.005
